name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
kiruna,2021-05-22T10:00:00,0,-6.2,-3.5,77.23,0,0,,0,0,39.3,27.3,30,1001.1,100,11.4,195.1,0.7,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T11:00:00,1,-5.2,-3.6,71.54,0,0,,0,0,43.2,30.2,31,1001.1,100,11.4,228,0.8,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T12:00:00,1,-4.9,-4,69.28,0,0,,0,0,42.9,27.6,21,1001.1,100,11.4,260.5,0.9,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T13:00:00,1,-5.2,-4,69.19,0,0,,0,0,40.2,30.2,31,1002.1,100,11.3,288,1,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T14:00:00,1,-4.9,-4.1,69.17,0,0,,0,0,32.4,27.5,31,1002.1,100,11.4,301,1.1,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T15:00:00,1,-5,-4,69.3,0,0,,0,0,39.2,28.4,31,1003.1,100,11.3,289.4,1,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T16:00:00,1,-4.9,-4,69.3,0,0,,0,0,38.8,26.6,40,1003.1,100,11.4,252.6,0.9,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T17:00:00,0,-5.6,-4,74.34,0,0,,0,0,36,22.2,31,1004,100,11.3,215.3,0.8,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T18:00:00,0,-5.7,-4,74.38,0,0,,0,0,34.5,23.4,31,1004.1,100,11.4,154.4,0.6,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T19:00:00,0,-5.8,-3.6,76.93,0,0,,0,0,37,23.8,35,1005,100,11.4,105.4,0.4,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T20:00:00,0,-5.2,-4.1,74.44,0,0,,0,0,32.4,19.6,31,1005.1,100,11.4,61.8,0.2,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T21:00:00,-1,-6.8,-4.1,79.94,0,0,,0,0,29.9,22,31,1006.1,100,11.3,26.7,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T22:00:00,-1,-6.8,-5.6,71.42,0,0,,0,0,30.6,22.1,46,1006.1,100,11.4,4.6,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-22T23:00:00,-1.1,-6.6,-6,69.01,0.012,100,"rain,snow",0,0,25.7,20.1,51,1007.1,100,11.4,0,,0,,"Snow, Rain, Overcast",snow,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T00:00:00,-1.1,-6.3,-6.6,66.28,0,0,,0,0,25.9,18.6,61,1008,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T01:00:00,-2,-7.3,-7,68.68,0,0,,0,0,25.5,17.4,66,1008.1,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T02:00:00,-2,-6.8,-7,68.7,0,0,,0,0,21.6,14.6,61,1009,100,11.4,1.9,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T03:00:00,-2,-7.3,-8,63.85,0,0,,0,0,19.8,17.1,66,1009.1,100,11.4,20.2,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T04:00:00,-2,-7,-7.5,66.02,0,0,,0,0,23,15.4,71,1009.1,100,11.4,60.3,0.2,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T05:00:00,-2,-6.3,-8,63.74,0,0,,0,0,19.9,12,81,1010,100,11.4,122,0.4,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T06:00:00,-2,-6.3,-7,68.6,0,0,,0,0,19.9,12.1,90,1010,100,11.1,195.1,0.7,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02029099999"
kiruna,2021-05-23T07:00:00,-2,-6.3,-7.6,65.87,0,0,,0,0,21.2,12.2,101,1010,100,11.4,341.3,1.2,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T08:00:00,-2,-6.5,-8,63.59,0,0,,0,0,18,12.9,112,1010,100,11.3,454,1.6,5,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T09:00:00,-1.1,-4.9,-8,59.31,0,0,,0,0,21.2,11.1,126,1010.1,100,11.4,532,1.9,5,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T10:00:00,-0.5,-4.2,-8,57.03,0,0,,0,0,20.7,11.2,125,1011,100,11.2,636.5,2.3,6,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T11:00:00,-0.1,-3.7,-8,55.27,0,0,,0,0,20.2,11.2,136,1011,100,11.4,660.8,2.4,7,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T12:00:00,0.9,-2.5,-8,51.41,0,0,,0,0,23,11.3,103,1011,94.7,11.4,678.8,2.4,7,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T13:00:00,1.5,-2,-7.5,51.47,0,0,,0,0,23.3,12.1,123,1011,94.7,11.3,673.8,2.4,7,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T14:00:00,2.5,-0.8,-7.5,47.87,0,0,,0,0,18,12,126,1011,73.5,11.2,621,2.2,6,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T15:00:00,2.9,0.1,-7.5,46.2,0,0,,0,0,23,10.5,155,1011,31,11.2,543.5,2,5,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T16:00:00,2.9,-0.4,-6.5,49.95,0,0,,0,0,23.4,12.9,117,1010.1,39.8,11.3,445.4,1.6,4,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T17:00:00,2.9,-0.6,-6.6,49.73,0,0,,0,0,20.5,13.7,124,1010,31,11.4,357.5,1.3,4,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T18:00:00,2.9,-0.6,-6,51.73,0,0,,0,0,22.3,13.9,118,1010,50.4,11.4,261.5,0.9,3,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T19:00:00,2.9,-0.4,-5.5,53.94,0,0,,0,0,19.8,12.8,137,1010,89.2,11.4,165.8,0.6,2,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T20:00:00,2,-1.6,-5,59.86,0,0,,0,0,14.4,12.8,140,1010,100,11.4,87.7,0.3,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T21:00:00,1.9,-0.6,-5.5,57.66,0,0,,0,0,21.8,8.5,154,1011,100,11.4,36.4,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T22:00:00,1,-1.5,-5.5,61.84,0,0,,0,0,20.8,7.7,136,1011,100,11.4,7,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-23T23:00:00,1,-1.1,-5,64.44,0,0,,0,0,16.6,6.5,144,1011,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T00:00:00,1,-0.7,-4.1,69.21,0,0,,0,0,13.3,5.5,120,1011,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T01:00:00,0.9,0.9,-5,64.46,0,0,,0,0,13.6,4.6,140,1011,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T02:00:00,0.9,0.9,-4,69.28,0,0,,0,0,14.4,1.9,139,1011,100,11.4,2.9,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T03:00:00,0.9,0.9,-4,69.31,0,0,,0,0,18.3,4.7,103,1011,100,11.4,21.4,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T04:00:00,0.9,0.9,-4,69.36,0,0,,0,0,16.5,3,131,1011,100,11.4,55.2,0.2,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T05:00:00,0.9,0.9,-4,69.35,0,0,,0,0,13.5,3.7,82,1011,100,11.4,110,0.4,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T06:00:00,1,-1.4,-4,69.26,0,0,,0,0,11.2,7.5,97,1011,100,11.4,200.9,0.7,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T07:00:00,0.9,-2.1,-4.1,69.26,0,0,,0,0,14,9.3,81,1011,100,12.9,301.5,1.1,3,,Overcast,cloudy,"ESNQ,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T08:00:00,0.4,-2.3,-4.5,69.62,0,0,,0,0,7.2,8.1,74,1014,100,50,326.4,1.2,3,,Overcast,cloudy,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T09:00:00,2.2,0,-4.1,63.08,0,0,,0,0,10.8,7.2,360,,84.2,50,405.1,1.5,4,,Partially cloudy,partly-cloudy-day,02038099999
kiruna,2021-05-24T10:00:00,-4.8,-8.1,-6.3,89.23,0,0,,0,0,14.4,7.2,140,,84.2,,491.6,1.8,5,,Partially cloudy,partly-cloudy-day,02029099999
kiruna,2021-05-24T11:00:00,2.9,1.5,-3.1,64.68,0,0,,0,0,13.5,5.5,138,1014.6,100,12.5,547,2,5,,Overcast,cloudy,"02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T12:00:00,2.9,2.9,-2.5,67.21,0,0,,0,0,11.9,3.7,153,1012,100,11.4,580.8,2.1,6,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T13:00:00,3,1.6,-2.1,69.5,0,0,,0,0,11.9,5.4,99,1013,100,11.3,591.5,2.1,6,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T14:00:00,3.5,3.5,-2.1,66.95,0,0,,0,0,10.8,3.8,169,1013,100,11.3,583.5,2.1,6,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T15:00:00,3.9,3.9,-2.1,64.91,0,0,,0,0,11.9,4.6,295,1013,100,11.4,467.4,1.7,5,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T16:00:00,3.9,3.9,-2.1,64.97,0,0,,0,0,11.5,3.6,286,1014,100,11.4,399.5,1.4,4,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T17:00:00,3.9,2.1,-2.1,64.91,0,0,,0,0,7.7,7.5,13,1014,100,11.4,304,1.1,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T18:00:00,3.9,2.4,-2.1,64.93,0,0,,0,0,9.7,6.5,40,1015,100,11.4,221.8,0.8,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T19:00:00,3.9,2.7,-2.1,64.85,0,0,,0,0,14,5.4,32,1015,100,11.4,158.2,0.6,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T20:00:00,3.9,2.1,-0.6,72.53,0,0,,0,0,14.4,7.5,45,1015,100,11.4,100.3,0.4,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T21:00:00,3,3,-0.1,80.45,0,0,,0,0,11.6,4.6,75,1016,100,11.4,46.1,0.2,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T22:00:00,2.9,1.3,-0.1,80.59,0,0,,0,0,11.2,6.3,63,1016,100,11.4,10.8,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-24T23:00:00,2.4,1,-0.1,83.65,0,0,,0,0,7.7,5.4,172,1017,100,11.4,0.1,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T00:00:00,2,2,0.9,92.62,0,0,,0,0,11.5,2,358,1017,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T01:00:00,1.9,1.9,-0.1,86.51,0,0,,0,0,8.3,2.7,71,1017,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T02:00:00,1.4,1.4,-0.1,89.83,0,0,,0,0,14.4,0.9,126,1018,100,11.4,4.1,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T03:00:00,1.9,1.9,-0.1,86.66,0,0,,0,0,7.6,2,30,1018,100,11.4,29.7,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T04:00:00,1.9,1.9,0.4,89.88,0,0,,0,0,9,3.6,20,1018,100,11.4,69.5,0.3,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T05:00:00,1.9,1.9,0.9,92.83,0,0,,0,0,5.5,1,328,1019,99.3,11.4,121.3,0.4,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T06:00:00,2.5,2.5,0.9,89.11,0,0,,0,0,7.2,0.1,360,1019,50,11.4,171.9,0.6,2,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T07:00:00,3.5,3.5,0.9,83.23,0,0,,0,0,9.3,3.7,74,1019,39.3,11.4,224.3,0.8,2,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T08:00:00,4.5,2.7,-0.1,72.29,0,0,,0,0,7.2,7.6,114,1019,64.6,11.3,276.9,1,3,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T09:00:00,5.5,3.6,-2.1,58.32,0,0,,0,0,15.1,8.6,103,1020,100,11.4,301.4,1.1,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T10:00:00,6,4.2,-3.5,50.78,0,0,,0,0,19.3,8.4,136,1020,100,11.4,312.5,1.1,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T11:00:00,6,5,-3,52.56,0,0,,0,0,13.5,5.7,143,1020,99.8,11.4,361.4,1.3,4,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T12:00:00,6.9,6.9,-3,49.1,0,0,,0,0,17.2,4.8,305,1021,94.5,11.3,402.3,1.4,4,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T13:00:00,8,6,-3.5,44.12,0,0,,0,0,17.6,11.1,217,1021,89.2,11.4,422.8,1.5,4,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T14:00:00,8,7.3,-4,42.57,0,0,,0,0,7.2,5.5,124,1021,89.2,11.4,457.4,1.6,5,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T15:00:00,8.5,8.5,-3.5,42.69,0,0,,0,0,15.4,4.7,197,1021,88.7,11.2,429.9,1.5,4,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T16:00:00,8.5,7.9,-3,44.12,0,0,,0,0,12,5.5,95,1022,23.4,11.2,322.3,1.2,3,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T17:00:00,9,7.4,-1.9,46.34,0,0,,0,0,11.3,10.1,87,1022,10,11.3,248.5,0.9,2,,Clear,clear-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T18:00:00,7.9,5.2,-0.1,56.97,0,0,,0,0,20.5,16.3,81,1022,100,11.4,209.5,0.8,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T19:00:00,7.4,4.9,0.9,63.35,0,0,,0,0,19.8,13.7,86,1022,57,11.4,136.8,0.5,1,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T20:00:00,6.9,4.5,0.9,65.39,0,0,,0,0,7.2,12.8,96,1023,89.2,11.4,77.7,0.3,1,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T21:00:00,6.4,4.5,0,63.42,0,0,,0,0,16.2,9.1,87,1023,94.5,11.4,34.2,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T22:00:00,4,2.7,-1.1,69.46,0,0,,0,0,11.3,5.8,18,1025.9,90,50,6.7,0,0,,Partially cloudy,partly-cloudy-day,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-25T23:00:00,3.5,3.5,-1.2,71.15,0,0,,0,0,10.5,4.7,82,1026.8,90,50,0.1,0,0,,Partially cloudy,partly-cloudy-day,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T00:00:00,2.8,0.8,-0.6,78.2,0,0,,0,0,9.5,7.3,117,1026.9,100,50,0,,0,,Overcast,cloudy,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T01:00:00,2.1,0.3,-0.8,81.22,0,0,,0,0,7.3,6.4,122,1027.2,100,50,0,,0,,Overcast,cloudy,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T02:00:00,1.8,1.8,0.1,88.56,0,0,,0,0,10.8,3.3,303,1027.5,100,18.8,0.7,0,0,,Overcast,cloudy,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T03:00:00,1.3,1.3,0.2,92.42,0.099,100,"rain,snow",0,0,5.8,3.6,135,1027.7,100,48.3,7,0,0,,"Snow, Rain, Overcast",rain,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T04:00:00,1.4,-0.8,0.3,92.3,0,0,,0,0,5.5,7.2,120,1027.8,100,42.2,17.3,0.1,0,,Overcast,cloudy,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T05:00:00,1.5,1.5,0.2,90.92,0.306,100,"rain,snow",0,0,5.5,3.9,331,1027.9,100,40.6,29.5,0.1,0,,"Snow, Rain, Overcast",rain,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T06:00:00,1.6,-1.1,-0.3,87.41,0.065,100,"rain,snow",0,0,5.5,9,129,1028.1,100,40.9,50.5,0.2,1,,"Snow, Rain, Overcast",rain,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T07:00:00,1.8,-0.3,-0.3,85.8,0.044,100,"rain,snow",0,0,5.8,7.2,100,1028.2,100,22.7,80.6,0.3,1,,"Snow, Rain, Overcast",rain,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T08:00:00,1.7,1.7,0.2,89.79,0.022,100,"rain,snow",0,0,7.2,3.2,181,1028.1,100,14.3,114.6,0.4,1,,"Snow, Rain, Overcast",rain,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T09:00:00,2,0.5,0.1,87.19,0.131,100,rain,0,0,6.2,5.5,120,1028,60,19.6,155.4,0.6,2,,"Rain, Partially cloudy",rain,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T10:00:00,1.8,-0.1,0.1,88.29,0.022,100,"rain,snow",0,0,10.1,6.5,145,1027.8,100,16.3,218.1,0.8,2,,"Snow, Rain, Overcast",rain,"02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T11:00:00,3.9,3.9,1,81.1,0.066,100,rain,0,0,11.3,2.9,93,1025,100,10.3,289,1,3,,"Rain, Overcast",rain,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T12:00:00,4.9,3.9,0.5,72.96,0,0,,0,0,11.2,5.4,133,1025,94.7,10.8,379.8,1.4,4,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T13:00:00,5.9,4.4,0,65.89,0.044,100,rain,0,0,14.1,7.3,116,1024,89.2,11.3,432,1.6,4,,"Rain, Partially cloudy",rain,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T14:00:00,7.4,5.4,-1,55.3,0,0,,0,0,7.2,10.9,160,1024,67.9,11.2,468.5,1.7,5,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T15:00:00,7.9,6.9,-1,53.53,0,0,,0,0,15.1,6.5,158,1023,65.4,11.4,420,1.5,4,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T16:00:00,7.9,6.7,-1.9,49.81,0,0,,0,0,14.8,7.6,120,1023,100,11.3,340.5,1.2,3,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T17:00:00,8.5,6.9,-1.9,48.04,0,0,,0,0,16.1,9.3,106,1022,90,11.4,268.1,1,3,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T18:00:00,8,5.9,-1.9,49.67,0,0,,0,0,11.3,11.8,107,1022,99.7,11.4,189,0.7,2,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T19:00:00,7.9,6,-1.9,49.72,0,0,,0,0,18.4,11.1,111,1021,94.5,11.1,127.1,0.5,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T20:00:00,8,6.4,-2,49.52,0,0,,0,0,10.8,9.1,109,1021,100,11.4,81.9,0.3,1,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T21:00:00,6.9,6.9,-2,53.06,0,0,,0,0,14,4.5,100,1021,100,11.4,36.4,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T22:00:00,6.4,6.4,-2,55.03,0,0,,0,0,11.2,4.5,72,1021,89.2,11.4,10.6,0,0,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-26T23:00:00,5.9,5.9,-2,57.05,0,0,,0,0,8.1,0.9,179,1021,100,11.4,0.3,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T00:00:00,3.9,3.9,-1.5,67.81,0,0,,0,0,6.1,1.8,319,1020,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T01:00:00,3.9,3.9,-1.5,68.04,0,0,,0,0,5.8,0.1,360,1020,100,11.4,0,,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T02:00:00,3.3,3.3,-1,73.08,0,0,,0,0,3.6,0.1,337,1020,94.4,11.4,6.7,0,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T03:00:00,3.3,3.3,-3,63.45,0,0,,0,0,5.1,2,1,1019.1,99.3,11.4,36.4,0.1,0,,Overcast,cloudy,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T04:00:00,4.4,4.4,-3,58.92,0,0,,0,0,7.9,4.6,197,1019,73.3,11.4,85.3,0.3,1,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T05:00:00,4.9,2.7,-3,56.65,0,0,,0,0,13.3,9.4,210,1018.1,39,11.4,150.8,0.5,2,,Partially cloudy,partly-cloudy-day,"ESNQ,02044099999,02038099999,02031099999,02036099999"
kiruna,2021-05-27T06:00:00,5.5,3.2,-3,54.57,0,0,,0,0,12.2,10.3,204,1018,16.9,11.4,253.1,0.9,3,,Clear,clear-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T07:00:00,6.5,2.8,-3.9,47.34,0,0,,0,0,14,21,212,1017,0,11.4,370.1,1.3,4,,Clear,clear-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
kiruna,2021-05-27T08:00:00,7,3.1,-3.9,45.74,0,0,,0,0,14.4,24.5,214,1017,0,11.3,467.6,1.7,5,,Clear,clear-day,"ESNQ,02044099999,02038099999,02031099999,02036099999,02029099999"
